timestamp,HexForceX,HexForceY,HexForceZ,HexTorqueX,HexTorqueY,HexTorqueZ,ContactFX,ContactFY,ContactFZ,ContactRX,ContactRY,ContactRZ,TCP_pose0,TCP_pose1,TCP_pose2,TCP_pose3,TCP_pose4,TCP_pose5,Angle0,Angle1,Angle2,Angle3,Angle4,Angle5
1749.625722,-0.96,0.31,14.81,-0.049,0.092,0.061000000000000006,-0.15217950109869305,-0.41097425813876953,1.5824923106681779,0.07497255481506178,0.39741268653434686,0.011533772680953614,0.5272530622000487,-0.054493239241012514,0.46982828510372066,2.253327700045553,-2.0697966641580003,0.11918119051170413,0.2581801116466522,-1.6254431209959925,-1.7140445709228516,-1.3975598228028794,1.4643021821975708,0.1736641228199005
1749.633768,-1.47,0.83,15.6,-0.13,0.001,0.057999999999999996,-0.6619308030000222,0.10863143761411143,2.3725700253464037,-0.006010379082957401,0.3064218709942425,0.00852575829314146,0.5272495319144548,-0.05447121535599686,0.4698535650822839,2.2534433847923,-2.069703324558301,0.11924426483923255,0.25822973251342773,-1.6254097423949183,-1.7140235900878906,-1.3975716841271897,1.4642812013626099,0.17361560463905334
1749.643762,-1.4200000000000002,0.08,14.96,-0.153,-0.04,0.035,-0.6116423791170618,-0.6400019830127796,1.7325074768251307,-0.029069481065115088,0.26543560447054443,-0.014446719677311093,0.5272343511746346,-0.05448510114810002,0.4698023927972054,2.2532668561635822,-2.069729708589465,0.11914358110279925,0.25821253657341003,-1.6254264316954554,-1.7141062021255493,-1.3976075959256669,1.464272379875183,0.17369651794433594
1749.65774,-1.29,0.22,15.25,-0.095,0.041,0.049,-0.48168905030821385,-0.5009193423086079,2.022575856637518,0.028970198828056473,0.3464322061866885,-0.0004652271777234422,0.5272479523950884,-0.0545119651744711,0.4698237326085579,2.253331171958533,-2.0697484778930724,0.11922363663561567,0.25815555453300476,-1.6254354916014613,-1.7140655517578125,-1.3975510907224198,1.4642620086669922,0.17361558973789215
1749.663776,-1.52,0.97,15.35,-0.12,0.028,0.052,-0.7125561221956698,0.24897894749560523,2.1224285568856907,0.0039745640202567545,0.3333976891252091,0.0025329113231515286,0.5272696293714366,-0.05444829453240857,0.46982912357840567,2.253453331422947,-2.0697187689368493,0.11915302673766844,0.2582504451274872,-1.6254683933653773,-1.7140202522277832,-1.3975391697934647,1.4643399715423584,0.1736399084329605
1749.673772,-0.8099999999999999,0.24,14.93,-0.061000000000000006,0.095,0.045,-0.0024502063957938525,-0.4812808306331765,1.7024693414055696,0.0629858053203679,0.40040144543624584,-0.00447235596554783,0.5272497281500411,-0.054487254971126164,0.4698445421603695,2.2534029749763045,-2.069775799148483,0.11918503554467831,0.2581886649131775,-1.6254221401610316,-1.7140326499938965,-1.3975554269603272,1.4643229246139526,0.1736270934343338
1749.685704,-1.38,0.63,15.47,-0.143,-0.017,0.036,-0.5723939119832142,-0.09038271218838834,2.2424042696537487,-0.01905304190580498,0.2884051930324392,-0.01345423898768652,0.5272359430423628,-0.05447709787973953,0.4698177094632299,2.2533472640827847,-2.0697500234547954,0.11910790954296618,0.25821352005004883,-1.6254173717894496,-1.7140864133834839,-1.3975881797126313,1.4643317461013794,0.17366842925548553
1749.695796,-0.8999999999999999,0.33,15.03,-0.037,0.112,0.049,-0.09201555258458605,-0.3912795220265234,1.8025473364699478,0.08698576597574267,0.4174186645893653,-0.00047242560850620924,0.5272739047770038,-0.0544555845834682,0.4698411363861906,2.253407206243145,-2.069735809715675,0.11922695084007033,0.25824597477912903,-1.6254683933653773,-1.7139909267425537,-1.3975597482970734,1.464288592338562,0.1736641526222229
1749.705813,-0.75,0.35000000000000003,16.009999999999998,-0.045,0.094,0.063,0.058792831734751694,-0.3714566159610312,2.7827074770047044,0.0789934585543411,0.39945038491373014,0.013523820920397247,0.5272699555010958,-0.05449520517439514,0.46982966227586975,2.2532770848906476,-2.0697996198807784,0.11931673735537487,0.2581886947154999,-1.6254683933653773,-1.7140235900878906,-1.3975348782590409,1.464211344718933,0.17369653284549713
1749.717784,-1.48,0.74,15.27,-0.09299999999999999,0.063,0.05,-0.6718732922043849,0.01901081157823603,2.042548590164987,0.030973212808406703,0.36842479033659636,0.0005334036260954446,0.5272609999832915,-0.05444683760939507,0.46981834874150513,2.253418290819913,-2.069691039311353,0.11921488908881418,0.2582709789276123,-1.6254517040648402,-1.7140655517578125,-1.3975261610797425,1.4642828702926636,0.1736641526222229
