timestamp,HexForceX,HexForceY,HexForceZ,HexTorqueX,HexTorqueY,HexTorqueZ,ContactFX,ContactFY,ContactFZ,ContactRX,ContactRY,ContactRZ,TCP_pose0,TCP_pose1,TCP_pose2,TCP_pose3,TCP_pose4,TCP_pose5,Angle0,Angle1,Angle2,Angle3,Angle4,Angle5
1248.99178,-1.5,0.11,10.09,0.016,0.245,-0.017,-2.8412505477725087,-1.6536271900004076,-6.04995961000227,0.20952465796838476,0.06981353937020804,-0.014009227470918092,0.5303519734453408,-0.09432282835966735,0.531177539115269,2.2141314601610835,-2.2091210886128327,0.061121345223741574,0.1634211391210556,-1.6275798283019007,-1.5506715774536133,-1.521653478299715,1.533311128616333,0.1597166657447815
1249.003798,-0.59,0.63,10.07,0.044,0.281,0.003,-1.931476146143691,-1.1335463943617556,-6.069983626968083,0.23752113375762046,0.10580298889073464,0.005988383529594861,0.530374186166141,-0.09421201013023432,0.5311184228802994,2.214204740024438,-2.209068488456719,0.061091291537892965,0.16362425684928894,-1.6275931797423304,-1.5508190393447876,-1.521499441271164,1.5333330631256104,0.1598634123802185
1249.015726,-1.81,1.21,10.17,-0.061000000000000006,0.243,-0.017,-3.150693816481197,-0.5541027689154008,-5.969872187882855,0.1325455599008778,0.06784017841493986,-0.013997420297525785,0.5304071034087136,-0.09412653174994196,0.5310497202532387,2.214182587115254,-2.2090675422625083,0.06121257946228614,0.16379640996456146,-1.6276246509947718,-1.5509862899780273,-1.521273610447981,1.5332597494125366,0.16004452109336853
1249.023738,-1.05,0.2,11.84,0.016,0.234,0.024,-2.3906422978473456,-1.5647718116980984,-4.299800404466696,0.20957511438148563,0.05884400682816216,0.02701705053468046,0.5304079018583748,-0.09404693460277036,0.5310712524524571,2.2144049502426557,-2.2089177614143773,0.06127106449677061,0.16395069658756256,-1.6275798283019007,-1.5509953498840332,-1.5212478202632447,1.5332598686218262,0.16002944111824036
1249.035773,-1.0699999999999998,0.42,11.26,-0.05,0.16899999999999998,-0.007,-2.410154231514099,-1.3436021692147133,-4.879885366791088,0.1435233277565213,-0.006136098610395678,-0.0040065573870755045,0.5304212848182447,-0.09400153194303403,0.5309709182765701,2.2142538602436153,-2.2089250675562497,0.061210775546176474,0.16404172778129578,-1.6276217899718226,-1.5511924028396606,-1.5211192232421418,1.5332285165786743,0.16019417345523834
1249.045788,-1.3599999999999999,0.77,12.44,0.008,0.195,0.018,-2.700262167205778,-0.9950077069152379,-3.6997497239619648,0.2015854606981099,0.019862002845667477,0.02102321113790405,0.5304432086198952,-0.09393216609848204,0.5309581800083664,2.2143292570677184,-2.208971813929531,0.06132920952196645,0.16417169570922852,-1.6276174984373988,-1.5512698888778687,-1.520935283308365,1.533218264579773,0.1603093445301056
1249.055809,-1.01,0.79,11.65,-0.017,0.20899999999999996,0.007,-2.3496457648137694,-0.9737570265267985,-4.489833947717482,0.17653006669925014,0.033887622630019994,0.009998243935464134,0.5304406698149325,-0.09388223728363924,0.5308633281175192,2.21432271305131,-2.208835903311106,0.061267288568538476,0.164276123046875,-1.6276222668089808,-1.55149245262146,-1.5208160144141694,1.533189058303833,0.16035732626914978
1249.063825,-0.35000000000000003,0.33,10.14,0.106,0.365,0.031000000000000003,-1.6894120521373848,-1.4346832457225758,-5.999723190170606,0.2995709484837648,0.1899003906941004,0.0340187521069963,0.5304391217504815,-0.09386198499568409,0.5308790193321493,2.2143382957562663,-2.208872609978975,0.061373376422772644,0.1643233448266983,-1.6275912723936976,-1.5515058040618896,-1.5207646650126954,1.5331565141677856,0.16041266918182373
1249.07374,-1.11,1.01,11.559999999999999,-0.019,0.208,0.003,-2.4492870247385667,-0.7533235095681197,-4.579852926475208,0.17451083589068,0.03290317603715529,0.005990013894460466,0.5304486568022104,-0.09378851608758033,0.5307854461925322,2.21435343145483,-2.20874833653795,0.06125735080683417,0.16446024179458618,-1.6276174984373988,-1.5517001152038574,-1.5206554991057892,1.5331684350967407,0.16048890352249146
1249.083844,-0.52,0.13999999999999999,12.26,-0.002,0.207,0.004,-1.8590478914647057,-1.6248179051382996,-3.8796839131160734,0.19157682436574408,0.03191743216018173,0.007022699162937365,0.5304604992893376,-0.0937568210246427,0.5307985485294102,2.2144079433342307,-2.208792640202808,0.06141530491865638,0.16452693939208984,-1.6276003322997035,-1.551721453666687,-1.5205361408046265,1.5331289768218994,0.16054874658584595
1249.093836,-1.18,0.7100000000000001,10.51,-0.033,0.217,0.006,-2.5200976638251325,-1.0546960864778159,-5.6297699587032835,0.16057165649447347,0.04186888816766241,0.009017022221946482,0.5304371335765423,-0.09372200670496045,0.5307832931609917,2.2144379539443326,-2.208840107700317,0.061310640720578055,0.16458269953727722,-1.6275440655150355,-1.551823616027832,-1.520489291553833,1.5332138538360596,0.1606130748987198
1249.101827,-1.05,-0.08,9.64,-0.026,0.185,-0.014,-2.3892298787006547,-1.8431965376017898,-6.499861842968917,0.16750521323366954,0.009905527501458546,-0.01101253671849201,0.5304578025147463,-0.09366802996112744,0.5307066926569759,2.2144351142047864,-2.208662573077914,0.06124753677794726,0.1646910011768341,-1.6276003322997035,-1.55193293094635,-1.5204535287669678,1.5331695079803467,0.16064457595348358
1249.109827,-1.8800000000000001,0.44999999999999996,11.05,-0.04,0.143,-0.005,-3.2189613085481987,-1.3135941493417107,-5.089802513351351,0.15352272870495337,-0.032081254458464596,-0.002003240937684961,0.5304579057480824,-0.09365693842825885,0.5307006031620591,2.214413981310098,-2.208689507472339,0.06130888726289169,0.16471914947032928,-1.6275884113707484,-1.551971673965454,-1.5204011064818879,1.5331403017044067,0.16069386899471283
1249.119755,-1.24,0.5599999999999999,10.96,-0.001,0.241,-0.005,-2.5793350138364093,-1.202770884337164,-5.179912542113843,0.19248642501553265,0.06589976508504111,-0.0020219548161050024,0.5304472059751466,-0.09361164456095104,0.5306631496328788,2.2144819260259303,-2.2085980664770157,0.061196986706590295,0.16479995846748352,-1.6275679073729457,-1.5520775318145752,-1.5203743439963837,1.5331867933273315,0.1607040911912918
1249.131734,-0.77,0.44999999999999996,10.86,0.013,0.252,0.001,-2.1094521589961643,-1.3142130709438218,-5.279773914645521,0.20655017966657224,0.07689752071350595,0.004008571213576777,0.5304552086593902,-0.09360679335042797,0.5306730087355689,2.2144447927672717,-2.2087472044996113,0.0613221763598745,0.16481070220470428,-1.6275559864439906,-1.5521003007888794,-1.5202532571605225,1.5331695079803467,0.16079707443714142
1249.141812,-0.42,1.1900000000000002,9.94,0.0029999999999999996,0.24899999999999997,-0.005,-1.758905481250356,-0.5741566531359503,-6.199741301923613,0.1965475743915368,0.07392253935576112,-0.001991037867454158,0.5304656949051963,-0.0935436281727579,0.5306460492243807,2.2144896745056997,-2.2086603797363464,0.06136329196908577,0.1649390012025833,-1.6275559864439906,-1.5521718263626099,-1.520193414097168,1.5331299304962158,0.1608658730983734
1249.151786,-1.23,0.44999999999999996,11.110000000000001,-0.017,0.20400000000000001,-0.001,-2.5691630909887015,-1.3134086451113633,-5.029835562804127,0.1765145726293536,0.028909061253835112,0.0019921985179126543,0.5304687738930857,-0.09354199415827506,0.5306185586814899,2.214473698831109,-2.208639148716097,0.06127169704810978,0.16493412852287292,-1.6275798283019007,-1.5522031784057617,-1.5201948036304493,1.533160924911499,0.16085989773273468
1249.161755,-0.91,0.72,9.74,-0.037,0.176,-0.021,-2.249402046376839,-1.0441346891315249,-6.399778384616129,0.15654670568670084,0.0008996544484635785,-0.017992959941434725,0.5304920521454194,-0.0934958208780351,0.5306169393374387,2.214510771705906,-2.2086794146840263,0.06131684187286048,0.16501431167125702,-1.6276003322997035,-1.552205204963684,-1.520113894050457,1.5331695079803467,0.16094061732292175
1249.173809,-1.22,0.66,10.47,-0.03,0.21499999999999997,0.004,-2.558853340582534,-1.1024189075133064,-5.669914552829296,0.16347077214992484,0.03992115072740591,0.006971919884551474,0.5304878672887431,-0.09346560607317454,0.5305371163052188,2.2144616219609157,-2.2085517053029005,0.06120733030291858,0.16507869958877563,-1.6276174984373988,-1.5523600578308105,-1.5200869602015992,1.5331504344940186,0.16097213327884674
1249.183821,-0.83,1.3,11.25,0.004,0.239,0.011,-2.169139896560445,-0.46409427183970076,-4.889764108928713,0.19754486586011216,0.06391162252630872,0.014006941492914211,0.5304938685717193,-0.09343587721884544,0.5305848263132673,2.2145375401294203,-2.2086321724537874,0.061335121545770255,0.165134459733963,-1.6275841198363246,-1.552309274673462,-1.5200346273234864,1.5331504344940186,0.1610274761915207
1249.19383,-0.25,0.5499999999999999,11.09,-0.01,0.208,0.006,-1.589892676101412,-1.2141278458325049,-5.0498134904573355,0.1835465038914937,0.032877075907851556,0.009005458983278404,0.5304982942106563,-0.09342205303915675,0.5305562472311969,2.2145568988592435,-2.2086770982763624,0.0612713893352298,0.1651463806629181,-1.6275931797423304,-1.552381992340088,-1.5199417781880875,1.5332095623016357,0.16105131804943085
1249.20588,-0.54,0.19,12.21,0.027,0.27,0.018,-1.8795221115972502,-1.5740408708072087,-3.9297963641457567,0.2205425844692333,0.09489392815308578,0.02100468090044713,0.5305056637552541,-0.09337724534685547,0.5305518684157824,2.214560329426985,-2.2086383500967717,0.06129573061305435,0.1652374267578125,-1.6275931797423304,-1.5523898601531982,-1.5199477423778553,1.5331814289093018,0.1611233502626419
1249.215828,-1.72,1.06,10.26,-0.035,0.156,-0.001,-3.059814753529133,-0.7054539015492085,-5.879672864072301,0.15860508626666858,-0.019116447505607585,0.002034069725440072,0.5304931696619273,-0.09334826453984002,0.5305798293069037,2.214586026937262,-2.2087439399673627,0.06140046740899317,0.1652975082397461,-1.6275268993773402,-1.55242121219635,-1.519870338296034,1.5331822633743286,0.161217600107193
1249.225929,-1.15,0.77,10.33,-0.017,0.211,-0.004,-2.489350215429192,-0.9939076361010928,-5.809797877261412,0.17653666154797779,0.03590154308308286,-0.0009976682308071687,0.5305008268731257,-0.09331953630382074,0.53053368325104,2.21456886576363,-2.2086073620534092,0.0612981270486093,0.16535376012325287,-1.6275645695128382,-1.5524659156799316,-1.5199163754335423,1.5331695079803467,0.16122210025787354
1249.235906,-1.5599999999999998,0.65,11.93,-0.034,0.18,0.0,-2.8991576210822174,-1.1153990305501216,-4.209632364878216,0.15960252674601771,0.004913653847441003,0.0030348167218503946,0.5305192327312883,-0.0932928900901639,0.5305448006559681,2.214572616814055,-2.2086997516673406,0.06145359410034614,0.16540853679180145,-1.6275645695128382,-1.5524733066558838,-1.5197968085161229,1.5331299304962158,0.16131477057933807
1249.243971,-0.97,0.9400000000000001,10.13,0.028999999999999998,0.246,0.015000000000000001,-2.30976260936577,-0.8257004001134188,-6.009644066426162,0.22261596829047586,0.07088648866875003,0.018039498250242106,0.5305065559825322,-0.09325674886269462,0.5305531927949658,2.2145662710679925,-2.2087755176024717,0.061428706688798004,0.16547353565692902,-1.6275197468199671,-1.5525065660476685,-1.5197818999043484,1.5331705808639526,0.16141672432422638
1249.253909,-0.84,0.72,10.82,-0.005,0.259,-0.008,-2.1795985093444283,-1.0447546395307508,-5.319728992317206,0.18857414161697955,0.08389197139672758,-0.00498026498080692,0.5305244306237785,-0.09320567018321976,0.5305138138090575,2.2145873171929646,-2.208673732639049,0.061354389954794274,0.16556622087955475,-1.6275602779784144,-1.5525463819503784,-1.519778912221529,1.5331737995147705,0.16145534813404083
1249.265878,-1.32,0.5599999999999999,9.98,-0.036,0.20400000000000001,-0.019,-2.6595255095673487,-1.2053138311559377,-6.159666863278243,0.15759883726869095,0.028896548820760322,-0.015968082591913235,0.5305126484523083,-0.09318991018258908,0.530528487447211,2.2145607948304,-2.2087328641710533,0.061413789893162325,0.16560456156730652,-1.627516885797018,-1.5525656938552856,-1.5197636757842083,1.5331565141677856,0.16153159737586975
1249.275936,-1.0699999999999998,0.5,11.200000000000001,-0.011,0.18100000000000002,0.012,-2.410000958780158,-1.2651529319782517,-4.93971660920827,0.18259182464317344,0.005874332274294521,0.015027083308589317,0.5305200702307575,-0.09317038093338285,0.5305036178970726,2.2145411333574465,-2.2087757340150387,0.06135778796368278,0.1656314879655838,-1.6275330982603968,-1.5526134967803955,-1.5197098974934597,1.5331941843032837,0.16158734261989594
1249.2859,-1.09,0.5599999999999999,10.2,-0.016,0.17,0.01,-2.429080308356347,-1.2063572273284309,-5.939529185320879,0.17764485330726548,-0.005080698208765215,0.013055552028103774,0.5305120225252664,-0.09310784843875648,0.5305348805119101,2.2146533244905533,-2.208693937727296,0.06154649737282569,0.16577470302581787,-1.6274620495238246,-1.552633285522461,-1.519674265091755,1.5331099033355713,0.1616407036781311
1249.293986,-1.13,0.58,13.61,-0.018,0.168,0.034,-2.469348246047092,-1.1850102481795939,-2.529685381452225,0.17558538561638007,-0.007095961442746455,0.03702593783659433,0.5305245544687206,-0.09309482411470353,0.5304853789126077,2.2145138636644934,-2.2087375501438147,0.06140287403711866,0.1657886505126953,-1.627516885797018,-1.552673578262329,-1.5196919006160279,1.5331419706344604,0.16173973679542542
1249.30403,-0.22999999999999998,0.49,11.19,0.015,0.256,-0.003,-1.5688915063994209,-1.2744406236593337,-4.949711387693677,0.20856012020297274,0.08092380135310712,1.5081100092472627e-05,0.5305257522356905,-0.09306848400095433,0.5304526675146706,2.2145413097511466,-2.2086349960250686,0.06138901080144167,0.16584503650665283,-1.6275211773314417,-1.552743673324585,-1.5196666580489655,1.5331172943115234,0.16173814237117767
1249.314063,-0.64,0.22,10.190000000000001,-0.019,0.21499999999999997,-0.005,-1.978681484623115,-1.5448632976476677,-5.949653565662439,0.17457875505174641,0.03993438242464795,-0.001975257882187314,0.5305133721961945,-0.09302164741861882,0.5304664125017166,2.2145522556484325,-2.2086402145255537,0.0614463606703617,0.165945366024971,-1.6274668178954066,-1.5527734756469727,-1.5196636405638237,1.5330936908721924,0.1618352234363556
1249.326017,-1.04,0.75,10.870000000000001,-0.011,0.21499999999999997,0.007,-2.379147134648274,-1.0140684448314994,-5.269767247851341,0.18254372604638108,0.03991123333275743,0.010006367527461854,0.5305316733753387,-0.09297573499819956,0.5304370895680185,2.2146079055911105,-2.2085689577423384,0.06132947396502339,0.16601663827896118,-1.6275087795653285,-1.5527904033660889,-1.5196606677821656,1.5331461429595947,0.16185052692890167
1249.336023,-0.43,0.58,10.52,0.001,0.2,-0.008,-1.76876217831569,-1.1846747528534576,-5.619678448883173,0.19457043982947902,0.024930259923196203,-0.004979529443319676,0.530529546109535,-0.0929639074252871,0.530451200918959,2.2146593420998393,-2.2085384185269032,0.0614177656628024,0.1660485416650772,-1.6274849377074183,-1.5527926683425903,-1.5196364906481286,1.5331099033355713,0.16184429824352264
1249.34603,-1.16,0.72,9.78,-0.062,0.13,-0.023,-2.498886579889268,-1.0440022969670106,-6.359755699472746,0.13154074949272665,-0.04507692792562839,-0.019994286439314325,0.5305229491704533,-0.09296306737575995,0.5304067071663069,2.21460084182826,-2.2085496724763654,0.06134647711225315,0.16604861617088318,-1.6274877987303675,-1.5528944730758667,-1.5195871342769642,1.5331261157989502,0.16187715530395508
1249.356008,-0.65,0.76,11.64,0.016,0.224,0.018,-1.9888317789675563,-1.0048392317678265,-4.49966657025846,0.2095777224343228,0.048927417779479294,0.021023787551057424,0.5305196759793078,-0.09297105388339595,0.530453584268629,2.2145655721854167,-2.208638587600665,0.061430424635375944,0.16603884100914001,-1.6274639568724574,-1.5528110265731812,-1.519632053827383,1.5331056118011475,0.1619221419095993
1249.368028,-1.1400000000000001,0.66,10.870000000000001,-0.005999999999999999,0.216,-0.005,-2.4788544933104544,-1.1038221860295523,-5.269771792600286,0.18753278377364596,0.04092415508478798,-0.00199804771266323,0.5305360802196516,-0.0929098461745369,0.5304119313329568,2.2146104578280434,-2.2085252898150474,0.061332192322303275,0.16614770889282227,-1.6274997196593226,-1.552861213684082,-1.5196260337582608,1.5331261157989502,0.1619611382484436
1249.374046,-1.41,1.16,11.0,-0.054,0.179,-0.007,-2.7481898873551995,-0.6041839324199223,-5.139688272264651,0.13954863293359934,0.003955509743789283,-0.003988361585110588,0.5305589721837262,-0.09288831604300064,0.5303856326194739,2.214575702244336,-2.2085302611450475,0.06142550819785659,0.16619586944580078,-1.6275345287718714,-1.552903413772583,-1.5195320335081597,1.5330655574798584,0.16202667355537415
1249.383998,-0.76,0.4,10.25,0.022,0.237,0.001,-2.09850841081167,-1.3641607108478788,-5.889713010619845,0.21554767218725285,0.06194080977250325,0.004010210017774671,0.5305323994120276,-0.09290302260454428,0.5303894000633625,2.2145688044375618,-2.208559754456571,0.06139562005427848,0.16617028415203094,-1.6274835071959437,-1.5529481172561646,-1.5195364330760022,1.533090353012085,0.16201768815517426
1249.396035,-1.02,0.76,10.459999999999999,-0.01,0.183,-0.001,-2.3586907816414326,-1.0042288802311963,-5.67971887121273,0.18355072204315148,0.007932571018898694,0.0020111358629489734,0.5305240834892548,-0.09285601053497718,0.5303982111683245,2.2146699236088585,-2.208490319157012,0.061382186717487706,0.16630490124225616,-1.6275211773314417,-1.5529913902282715,-1.5195277121714135,1.5330893993377686,0.16207922995090485
1249.406084,-1.09,0.08,10.549999999999999,-0.014,0.18,-0.015000000000000001,-2.4286911938439695,-1.6830584574342082,-5.589838089391003,0.17949900086771234,0.00493000093494448,-0.012013917071877976,0.5305427602201291,-0.0928516361590716,0.530344332296934,2.2146297643411383,-2.2084386203575836,0.061274813361832235,0.16626301407814026,-1.627507825891012,-1.5530256032943726,-1.5195245941034337,1.5330936908721924,0.16207797825336456
1249.416071,-0.69,0.8699999999999999,9.71,-0.019,0.201,-0.008,-2.028144204872402,-0.8924410793345543,-6.4298624980742485,0.17447160632180475,0.02595381293685537,-0.005025532036970107,0.5305277705980213,-0.09283684605086659,0.5303167702171533,2.2145763932629134,-2.2083964381375925,0.06126744836363196,0.16630055010318756,-1.627486368218893,-1.5530991554260254,-1.5195245680264016,1.533089280128479,0.16207337379455566
1249.428053,-0.33999999999999997,0.15,9.11,0.018,0.243,-0.004,-1.6778375665092273,-1.6106516642801312,-7.03002286621467,0.21139246774130616,0.0679640221446787,-0.0010629360662210569,0.5305590555540333,-0.09277723507954999,0.5302191974096069,2.2145770767018815,-2.2082385305555015,0.06112801099969609,0.16640514135360718,-1.627573629418844,-1.5532273054122925,-1.5194555197707196,1.5330936908721924,0.1621091365814209
1249.438113,-0.84,1.0,10.280000000000001,-0.016,0.20400000000000001,-0.004,-2.177849961779522,-0.7617803171598008,-5.859909027585525,0.17744234638646528,0.02896590730591201,-0.0010388146237549495,0.53052069834365,-0.0927946076143179,0.5302273679493974,2.214590660155798,-2.208311512751821,0.061231343129452456,0.16638755798339844,-1.6274739704527796,-1.5533421039581299,-1.5193508018604298,1.533077359199524,0.16211682558059692
1249.44813,-0.9900000000000001,0.5,11.44,-0.065,0.145,-0.003,-2.3273235604398645,-1.2609561442910198,-4.6999557965185605,0.12840581733623915,-0.030011675193531977,-5.491602232117823e-05,0.5305356915309739,-0.09278162878866933,0.53015408790605,2.214526280781803,-2.20826525652428,0.06120335448669976,0.166415274143219,-1.6275221310057582,-1.553469181060791,-1.519250762914755,1.5330449342727661,0.16215409338474274
1249.45613,-1.28,1.22,10.86,-0.04,0.15800000000000003,-0.004,-2.617356649039084,-0.5387486290860042,-5.280182234235962,0.1533082715036841,-0.017017993912037226,-0.001102262428833451,0.5305289086534866,-0.09277442385970575,0.5300463881593136,2.214516981678705,-2.2081118443096717,0.06099559135687374,0.16642284393310547,-1.6275559864439906,-1.5536737442016602,-1.5191846650889893,1.5330828428268433,0.16210010647773743
1249.46614,-1.08,0.52,9.049999999999999,0.002,0.229,-0.016,-2.4173235853533677,-1.2394622834491635,-7.090107501808653,0.19533980204137488,0.053985076598086996,-0.013086890692627352,0.5305173824757109,-0.09277055012508807,0.530034182749178,2.2144915097528695,-2.2081847221165125,0.06106576946693464,0.1664378046989441,-1.627516885797018,-1.5537676811218262,-1.519077119683363,1.5330665111541748,0.16215863823890686
1249.478108,-1.63,0.7000000000000001,9.379999999999999,-0.053,0.135,-0.016,-2.9666811644128277,-1.0586155898852718,-6.760148211115615,0.14030225337211802,-0.03998721472111646,-0.013103134882838752,0.5305480069370104,-0.09273752253258129,0.5299280806296935,2.2145541263694315,-2.2080159380948245,0.061041213806569766,0.16649921238422394,-1.6275931797423304,-1.553957462310791,-1.5188812625459214,1.5330346822738647,0.16211682558059692
1249.488103,-0.44,0.54,10.15,0.045,0.277,-0.01,-1.7761961352626994,-1.216642403430904,-5.990314029114643,0.23821495510496526,0.10203081408726325,-0.007143950740473061,0.530545798158116,-0.09271603269864012,0.5298085443549823,2.2145154551871364,-2.2078648519241653,0.060901875894446525,0.166543647646904,-1.6276265583434046,-1.55419921875,-1.5187690530768414,1.5330259799957275,0.16211362183094025
1249.498157,-0.73,0.38999999999999996,9.82,-0.001,0.216,0.004,-2.0661154071393875,-1.3672658263183475,-6.3202452025336555,0.19224248869345906,0.04103587868415257,0.006869629052042338,0.5305314622383722,-0.09271439197923678,0.5297856823033374,2.2145346718723977,-2.2078879574641648,0.060966199794081154,0.16655491292476654,-1.6275841198363246,-1.554324984550476,-1.518637118195631,1.5330108404159546,0.1621258705854416
1249.506148,-0.62,0.5599999999999999,11.75,0.02,0.22599999999999998,0.008,-1.9560171351069435,-1.195674418288048,-4.390399401110379,0.21317214100964543,0.05103695014399574,0.010835853901984674,0.5305566489666838,-0.09271102058957793,0.5296684866118299,2.214446370059985,-2.2078394653570292,0.06083018865210625,0.16655054688453674,-1.6276785335936488,-1.5545051097869873,-1.518493590211012,1.5330227613449097,0.16214227676391602
1249.516114,-0.53,0.72,9.92,-0.007,0.223,-0.014,-1.8660483781002148,-1.0358195077561112,-6.220386920726305,0.18617855925725757,0.04803582733585177,-0.011161131957553227,0.5305390713512731,-0.09271016870254517,0.529621230864847,2.214432593457052,-2.2078648457159122,0.060841431056247994,0.1665581315755844,-1.627641340295309,-1.5546799898147583,-1.518345621680357,1.5330216884613037,0.16216763854026794
1249.528063,-1.2,1.06,10.52,-0.03,0.18,-0.006,-2.5358391052234146,-0.6956306740680738,-5.620391287878734,0.16317017119369787,0.0050450439930643035,-0.003164561839920213,0.5305291087017201,-0.09272184842006667,0.5295557192157788,2.214418961560092,-2.2078462623160497,0.06084277336413365,0.16654184460639954,-1.627632280389303,-1.5548663139343262,-1.5181855087033291,1.5330077409744263,0.16214962303638458
1249.538141,-0.42,0.6,10.37,-0.014,0.172,-0.01,-1.755423350571363,-1.1550585031871732,-5.770419870465075,0.17914480003103084,-0.0029370716956532636,-0.007175592918852412,0.5305328136758961,-0.09272027976527455,0.5294752179693215,2.2143889798249092,-2.207797235021901,0.06082723885397881,0.16654939949512482,-1.6276561222472132,-1.555047631263733,-1.5180315312794228,1.532982587814331,0.16214962303638458
1249.548104,-0.8500000000000001,0.54,9.610000000000001,-0.009,0.20899999999999996,-0.013,-2.184557780650717,-1.2141448143486069,-6.530451204267649,0.18410424346201942,0.034100765110266086,-0.010192618588305113,0.5305548726293741,-0.09267451839193143,0.5293769051768249,2.2144550532502203,-2.2076027800564,0.06081598956379793,0.16664204001426697,-1.6277090511717738,-1.5552382469177246,-1.5178666462055226,1.5329344272613525,0.1621258705854416
