timestamp,HexForceX,HexForceY,HexForceZ,HexTorqueX,HexTorqueY,HexTorqueZ,ContactFX,ContactFY,ContactFZ,ContactRX,ContactRY,ContactRZ,TCP_pose0,TCP_pose1,TCP_pose2,TCP_pose3,TCP_pose4,TCP_pose5,Angle0,Angle1,Angle2,Angle3,Angle4,Angle5
1814.403257,-1.08,0.7799999999999999,14.66,-0.088,0.051000000000000004,0.048,-0.4707407017248333,-0.0021674815683223603,1.4038306363060633,0.03861209317967476,0.34840586190034745,-0.0026575917018569623,0.4395690671854039,-0.05219909972421714,0.5072478752157029,2.27129007559596,-2.0748784916779273,0.1059939164469886,0.31368380784988403,-1.4153087896159668,-1.8056215047836304,-1.5121274714222928,1.4813858270645142,0.22320573031902313
1814.413292,-0.58,0.5,14.82,-0.085,0.091,0.042,0.029263870647737722,-0.2820662913471411,1.5638223943300391,0.04160771609541461,0.38840622597312074,-0.008655550086546539,0.439576455545153,-0.052182338179104705,0.5072610339471428,2.2713316429922514,-2.074832199804716,0.10598606549725648,0.3137165904045105,-1.415320710544922,-1.80557382106781,-1.5121675927988072,1.481390118598938,0.22319814562797546
1814.421311,-1.25,0.5700000000000001,15.370000000000001,-0.129,-0.015,0.049,-0.6410530726283732,-0.21202273508352654,2.113767128983822,-0.0023941794039530617,0.282393637566027,-0.0016546008153451967,0.43957610962852955,-0.052177460153165524,0.507245864307924,2.2712984443666335,-2.0748850067371385,0.10595082465956294,0.31372106075286865,-1.4153251510909577,-1.805610179901123,-1.512131856088974,1.4814156293869019,0.22324255108833313
1814.433324,-1.06,0.66,14.610000000000001,-0.077,0.103,0.036,-0.45071768028452164,-0.12115585655729433,1.3537445991049888,0.04956833352322649,0.4004085940483246,-0.014637176127122668,0.439585170853446,-0.0521937485513114,0.5072281134239736,2.271228653740762,-2.0748510814540784,0.10590356318710326,0.3136793375015259,-1.4153704804233094,-1.8055987358093262,-1.5121754606119175,1.4814026355743408,0.22321870923042297
1814.441299,-0.79,0.41000000000000003,16.580000000000002,-0.089,0.035,0.056,-0.18139522103673356,-0.3719543972230319,3.323705586528762,0.03760285220275231,0.3323800860491442,0.005346854267504999,0.4395850294784586,-0.052169378335446034,0.5072480932362781,2.2713642513478196,-2.074847914518656,0.10591291658761257,0.3137240409851074,-1.415345014338829,-1.8055901527404785,-1.5121231910637398,1.4814480543136597,0.22319814562797546
1814.45134,-0.9900000000000001,0.83,15.36,-0.062,0.115,0.046,-0.38078320980632807,0.04830524110662737,2.1037817821619615,0.06459164279988944,0.4124050101056726,-0.004648039927654422,0.4395848610617284,-0.05217427084547401,0.5072377098210173,2.271352750684768,-2.0747870243595266,0.10594840059045431,0.3137255311012268,-1.415349469786026,-1.8056073188781738,-1.5121307906559487,1.4814029932022095,0.2231772243976593
1814.461372,-1.13,0.8500000000000001,15.75,-0.071,0.067,0.057999999999999996,-0.5204852353158231,0.06833798828149329,2.4938272054445196,0.05559023691608804,0.36441697701231135,0.00735255525445502,0.4395778514413416,-0.05217993986335501,0.507230075198593,2.271254637584053,-2.074848993603779,0.10597225456304656,0.3137255311012268,-1.4153377276710053,-1.8056317567825317,-1.51213941842828,1.481374979019165,0.22325123846530914
1814.471359,-0.47000000000000003,0.43,15.190000000000001,-0.1,0.051000000000000004,0.05,0.13978987333834025,-0.35110607294066376,1.933822512405211,0.026566198198049958,0.34842896689399155,-0.0006362833643880073,0.43956989375919975,-0.052189113677558775,0.5072245009980654,2.271211856457857,-2.0748204916669115,0.10594778627598052,0.3137136399745941,-1.4153331083110352,-1.8056344985961914,-1.5121927683106442,1.4813621044158936,0.22324681282043457
1814.485391,-1.43,0.5,16.09,-0.123,0.018,0.051,-0.8207800334898239,-0.2830904670917812,2.8339062398109043,0.0036520179361126393,0.3154026351411441,0.00032378560468655435,0.4395913739149416,-0.05217555013681479,0.5072730550382578,2.2713946062876906,-2.0748609390033934,0.10607556567672681,0.3137255311012268,-1.4153295767358323,-1.8055624961853027,-1.5120820973864575,1.481374979019165,0.2231895625591278
1814.493382,-0.97,0.22,15.14,-0.11900000000000001,0.025,0.034,-0.36124659141797055,-0.5625125055360983,1.8837792376660902,0.007626999966894005,0.3223850257747421,-0.016664444554048304,0.4395797722888203,-0.05218102980911055,0.5072658427205693,2.2713516735462562,-2.074891964602734,0.10597741688131805,0.3137076497077942,-1.415320710544922,-1.8055739402770996,-1.5121231836131592,1.4814231395721436,0.22320683300495148
1814.501401,-0.44,-0.03,15.75,-0.061000000000000006,0.092,0.05899999999999999,0.16959018904013567,-0.8106488563134854,2.4937495772870406,0.0655464129468629,0.3894218052126011,0.008372990140678101,0.4395888417972846,-0.05220024050129449,0.507200044983674,2.2713039716887162,-2.07471647119882,0.10588908353580974,0.31366443634033203,-1.4153912228396912,-1.8056511878967285,-1.5121318151107808,1.481391191482544,0.2231076955795288
1814.511391,-1.05,0.8699999999999999,15.559999999999999,-0.065,0.094,0.055,-0.44066475646392433,0.08809890435597867,2.3038193061332244,0.061600572681111625,0.3914093743324076,0.004347768780508316,0.43958798530717214,-0.05216599939272383,0.5072380364363654,2.2713698298967895,-2.074778323619189,0.10597882500205569,0.3137463927268982,-1.415349469786026,-1.8056117296218872,-1.5121112626842041,1.481390118598938,0.22318589687347412
1814.521416,-1.16,0.59,14.32,-0.123,0.035,0.036,-0.55066558028249,-0.19186873582263608,1.0638163003006975,0.0035991728428655945,0.3324093993878759,-0.0146515778220733,0.4395794937669887,-0.05219005985325816,0.5072431307463205,2.2712789794363433,-2.0748583627130786,0.1059739804736507,0.3136972188949585,-1.4153377276710053,-1.80560302734375,-1.5121437583914776,1.4813858270645142,0.2232155203819275
1814.533437,-1.44,0.49,13.94,-0.11900000000000001,0.04,0.028999999999999998,-0.8311560522674644,-0.2925951695622234,0.6838012599177115,0.007630579060973225,0.3373884959653604,-0.021666133219231935,0.439570517123576,-0.052179082407720845,0.5072597625821492,2.2712848044596488,-2.074951918025723,0.10599227812696697,0.31372272968292236,-1.4152996999076386,-1.8056057691574097,-1.5121188697269936,1.481411337852478,0.22328044474124908
1814.543411,-1.2,0.97,15.379999999999999,-0.064,0.112,0.063,-0.5904282079213454,0.18892608728070825,2.1237842830071276,0.06256479920570131,0.4094203091951149,0.012364414017798999,0.4395637181897096,-0.05217124117696732,0.5072268718126867,2.2713110928456284,-2.074745693972769,0.10592582135588029,0.3137538433074951,-1.4153131705573578,-1.8056468963623047,-1.5121884283474465,1.4813858270645142,0.22320683300495148
1814.55541,-0.62,0.26,15.47,-0.082,0.073,0.051,-0.010585177175470584,-0.521586678334567,2.2138043099271325,0.0445869745913239,0.3704131178950979,0.0003540980212942066,0.4395647924523158,-0.05220969713213537,0.5072334320592057,2.2712363275994045,-2.074867819158403,0.1059554213758861,0.31366294622421265,-1.4153160911849518,-1.8056387901306152,-1.5121556979468842,1.4813826084136963,0.22320570051670074
1814.563396,-1.6,0.76,14.97,-0.09,0.065,0.047,-0.9905794540656037,-0.02102467799674479,1.7137553839026565,0.03656266400806574,0.3624143529716524,-0.0036345587046937924,0.4395708602629925,-0.052186652593542354,0.5072233088292786,2.2712463516528745,-2.0748130508969767,0.10590544096445609,0.3137091398239136,-1.415337712769844,-1.8056344985961914,-1.5121841740659256,1.4813954830169678,0.22322310507297516
