timestamp,HexForceX,HexForceY,HexForceZ,HexTorqueX,HexTorqueY,HexTorqueZ,ContactFX,ContactFY,ContactFZ,ContactRX,ContactRY,ContactRZ,TCP_pose0,TCP_pose1,TCP_pose2,TCP_pose3,TCP_pose4,TCP_pose5,Angle0,Angle1,Angle2,Angle3,Angle4,Angle5
1636.869334,-1.05,0.63,14.19,-0.051000000000000004,0.1,0.044,-0.016724560022313595,-0.1896055514389834,1.0139884042619765,0.07724855531146066,0.4141214071313229,-0.007507024147582388,0.5148846639152626,-0.059712016248270265,0.48974867286122176,2.251798193806401,-2.0600843065175325,0.1497646305533622,0.25914132595062256,-1.5892054043211878,-1.6985390186309814,-1.4436144691756745,1.4438316822052002,0.17043240368366241
1636.877371,-0.91,0.9199999999999999,14.13,-0.053,0.07900000000000001,0.053,0.12300942058646047,0.1011439125690069,0.9538657930673227,0.07521612288960916,0.39311238001446047,0.0015081633231683635,0.5148840191243673,-0.05972867418445994,0.4897304664402292,2.25170470233945,-2.0601315200393575,0.14966782132883247,0.2591012716293335,-1.5892306766905726,-1.6985405683517456,-1.4436556857875367,1.4438612461090088,0.1704605519771576
1636.88731,-1.43,0.97,15.45,-0.109,0.021,0.04,-0.39719140674598186,0.15124472585915083,2.273816298640611,0.01921175298630161,0.3351046957367579,-0.011489757276916316,0.5148730257447427,-0.05973366247218931,0.4897249688548753,2.2517561179100003,-2.0600947646593055,0.1496412584354455,0.2591487765312195,-1.589243551293844,-1.6985650062561035,-1.4436469835093995,1.443897008895874,0.17050231993198395
1636.895362,-1.3599999999999999,0.26,14.32,-0.108,0.014,0.041,-0.3269685645642233,-0.559403990756801,1.143920930900981,0.020239825319071675,0.3281122188802049,-0.010502901518648092,0.5148927482231618,-0.059730267560147654,0.48973864659524513,2.2517821947690555,-2.0601033500120196,0.14972228648394295,0.2590952217578888,-1.5892354450621546,-1.6985318660736084,-1.4436025482467194,1.443853735923767,0.17040309309959412
1636.905292,-1.71,0.25,13.55,-0.114,0.026,0.033,-0.6766578747590515,-0.569477359258577,0.37398986763024156,0.014243012861368629,0.3401242609291841,-0.01850445119767188,0.5148844091389609,-0.05975453152286788,0.4897345476729354,2.2516830163179136,-2.060171256489924,0.14975519433951667,0.25905880331993103,-1.5892235241331996,-1.6985536813735962,-1.4436025482467194,1.4438210725784302,0.1704443246126175
1636.915385,-1.18,0.86,15.02,-0.094,0.015,0.054,-0.14694583273810458,0.04056442521529591,1.8439284026185876,0.034241192600519735,0.329113050934811,0.0024964559024310794,0.5148774671911052,-0.059738581581675304,0.4897431268119184,2.251745601192613,-2.060136477545555,0.1497259635096016,0.2590877115726471,-1.5892025432982386,-1.6985520124435425,-1.443618805413582,1.4438493251800537,0.17042803764343262
1636.923442,-1.39,0.61,14.96,-0.064,0.049,0.063,-0.3574067553993536,-0.20896780464475007,1.7837929113883535,0.06422093721164653,0.36309585658675747,0.011506000174384332,0.5148739148808446,-0.059740502986007,0.48973224182582337,2.251715999435927,-2.060165120375612,0.14963814696486472,0.2590751349925995,-1.5892101726927699,-1.6985607147216797,-1.443639413719513,1.4438939094543457,0.1704443246126175
1636.933341,-0.89,0.32,14.2,-0.039,0.108,0.049,0.1435261810413806,-0.4987525596018746,1.023959569693947,0.08921166727796821,0.42213283072802515,-0.002489861068133585,0.514879010925646,-0.05974572471092861,0.48971548525977804,2.251708358306012,-2.0600767960604,0.14970850511160363,0.25907960534095764,-1.5892263851561488,-1.6985862255096436,-1.4436219942620774,1.4438198804855347,0.17041175067424774
1636.94335,-1.81,1.0,14.13,-0.068,0.068,0.04,-0.7767509548826457,0.180982878367698,0.9539286276379146,0.06022309957284544,0.38212147252128525,-0.011495140270240584,0.5148769370343983,-0.05972679639350646,0.4897454822866866,2.2518021350267925,-2.0600371907341066,0.14970913066465694,0.25911298394203186,-1.5892025432982386,-1.698536992073059,-1.4436600071242829,1.4438436031341553,0.17038196325302124
1636.953297,-1.5,0.79,13.8,-0.124,0.005999999999999999,0.022,-0.46785889223222865,-0.029220309195431615,0.6237258938155874,0.004231840192525316,0.3200776599111015,-0.02949899696023566,0.5148821746847738,-0.05970037497531301,0.4897388847768906,2.2518577102303965,-2.0600965988707687,0.14962257640639692,0.2591412663459778,-1.5892116032042445,-1.6985520124435425,-1.4436068695834656,1.4439353942871094,0.17041175067424774
